Shipment_ID,Order_Date,Promised_Delivery_Date,Actual_Delivery_Date,Delay_Days,Delay_Status,On_Time_Flag,Origin_City,Origin_State,Origin_Region,Destination_City,Destination_State,Destination_Region,Route_ID,Distance_Miles,Warehouse_ID,Warehouse_City,Warehouse_State,Carrier,Ship_Mode,Product_Category,Product_Weight_kg,Order_Value,Shipping_Cost,Customer_Segment,Customer_ID,Weather_Condition,Traffic_Condition
SHP-2024-0297505,2024-09-27,2024-10-04,,,,,Newark,NJ,East,Los Angeles,CA,West,RT-0154,2404,WH-005,Atlanta,GA,UPS,Ground,Automotive,129.47,3106.71,78.2,Government,CUST-04382,Clear,Severe
SHP-2024-0213972,2024-10-01,2024-10-07,,,,,Hartford,CT,East,Charlotte,NC,South,RT-0051,1037,WH-002,Dallas,TX,FedEx,Ground,Pharmaceuticals,320.75,1463.71,92.12,Government,CUST-07456,Snow,Medium
SHP-2024-0208317,2024-02-25,2024-02-29,,,,,Seattle,WA,West,Atlanta,GA,South,RT-0021,1659,WH-007,Philadelphia,PA,FedEx,Ground,Pharmaceuticals,163.88,8952.31,32.96,Government,CUST-05326,Fog,Low
SHP-2024-0131949,2024-04-05,2024-04-06,,,,,Phoenix,AZ,West,Phoenix,AZ,West,RT-0036,2336,WH-006,Seattle,WA,FedEx,Air,Industrial,253.22,10947.84,356.13,Government,CUST-05898,Clear,Low
SHP-2024-0424936,2024-05-14,2024-05-21,,,,,Kansas City,MO,Central,Hartford,CT,East,RT-0149,300,WH-008,Houston,TX,DHL,Ground,Food & Beverage,235.14,7981.98,39.83,B2C,CUST-00547,Rain,Medium
SHP-2022-0120870,2022-04-08,2022-04-14,,,,,Philadelphia,PA,East,Phoenix,AZ,West,RT-0191,528,WH-002,Dallas,TX,DHL,Ground,Electronics,120.36,13638.69,72.6,B2B,CUST-05691,Snow,Medium
SHP-2022-0020721,2022-02-12,2022-02-14,,,,,Boston,MA,East,Seattle,WA,West,RT-0123,1927,WH-005,Atlanta,GA,OnTrac,Express,Food & Beverage,302.96,13475.13,151.08,Government,CUST-01348,Clear,Low
SHP-2021-0006181,2021-05-22,2021-05-25,,,,,Indianapolis,IN,Central,Miami,FL,South,RT-0061,2368,WH-008,Houston,TX,FedEx,Express,Pharmaceuticals,145.14,8811.71,104.1,B2B,CUST-02160,Clear,Medium
SHP-2024-0018417,2024-04-30,2024-05-04,,,,,Charlotte,NC,South,Portland,OR,West,RT-0055,1321,WH-006,Seattle,WA,DHL,Ground,Industrial,272.73,11732.03,107.21,B2C,CUST-04611,Storm,High
SHP-2022-0237770,2022-03-30,2022-04-04,,,,,Nashville,TN,South,Dallas,TX,South,RT-0050,583,WH-007,Philadelphia,PA,USPS,Ground,Automotive,365.66,10689.82,102.43,B2B,CUST-06283,,Severe
SHP-2023-0399896,2023-10-23,2023-10-27,,,,,Kansas City,MO,Central,Los Angeles,CA,West,RT-0068,2167,WH-001,Chicago,IL,FedEx,Ground,Food & Beverage,462.8,7644.13,70.51,B2C,CUST-03049,Clear,Medium
SHP-2024-0429894,2024-11-18,2024-11-20,,,,,Baltimore,MD,East,Los Angeles,CA,West,RT-0024,1842,WH-008,Houston,TX,DHL,Express,Apparel,51.57,2824.28,80.56,B2B,CUST-03466,Clear,High
SHP-2021-0405500,2021-10-30,2021-11-05,,,,,Portland,OR,West,Nashville,TN,South,RT-0009,554,WH-004,New York,NY,UPS,Ground,Electronics,248.08,14380.57,95.12,B2C,CUST-01034,Clear,High
SHP-2021-0196655,2021-03-28,2021-04-04,,,,,Charlotte,NC,South,Newark,NJ,East,RT-0031,372,WH-005,Atlanta,GA,FedEx,Ground,Furniture,442.76,3566.15,157.26,B2B,CUST-01319,Clear,Medium
SHP-2023-0300498,2023-12-17,2023-12-22,,,,,Las Vegas,NV,West,Baltimore,MD,East,RT-0050,1525,WH-004,New York,NY,DHL,Ground,Electronics,497.51,5439.92,177.67,B2B,CUST-00893,Clear,Medium
SHP-2022-0090049,2022-05-09,2022-05-14,,,,,Baltimore,MD,East,Detroit,MI,Central,RT-0110,599,WH-006,Seattle,WA,FedEx,Ground,Furniture,390.4,9173.76,55.38,B2B,CUST-02468,Clear,Medium
SHP-2024-0357912,2024-08-15,2024-08-16,,,,,Dallas,TX,South,Boston,MA,East,RT-0076,1032,WH-010,Phoenix,AZ,FedEx,Air,Electronics,244.09,10791.1,391.14,B2B,CUST-05704,Fog,High
SHP-2023-0191800,2023-08-04,2023-08-08,,,,,Hartford,CT,East,Portland,OR,West,RT-0142,1958,WH-005,Atlanta,GA,USPS,Ground,Apparel,351.45,10613.77,150.16,Government,CUST-03072,Rain,Medium
SHP-2023-0328719,2023-03-07,2023-03-09,,,,,Phoenix,AZ,West,Las Vegas,NV,West,RT-0100,2538,WH-004,New York,NY,OnTrac,Express,Medical Supplies,138.28,9447.23,135.06,B2C,CUST-06962,Rain,High
SHP-2021-0020655,2021-09-01,2021-09-06,,,,,Las Vegas,NV,West,Hartford,CT,East,RT-0172,1261,WH-007,Philadelphia,PA,UPS,Ground,Automotive,49.29,2104.26,22.22,B2C,CUST-05456,Clear,Low
SHP-2022-0427806,2022-07-05,2022-07-09,,,,,Baltimore,MD,East,Hartford,CT,East,RT-0091,2029,WH-001,Chicago,IL,DHL,Ground,Apparel,57.54,5907.74,23.27,B2C,CUST-00259,Snow,High
SHP-2023-0044593,2023-07-04,2023-07-09,,,,,Indianapolis,IN,Central,Detroit,MI,Central,RT-0077,1829,WH-005,Atlanta,GA,FedEx,Standard,Furniture,174.38,10815.03,62.42,B2B,CUST-06389,Rain,Low
SHP-2021-0051214,2021-03-18,2021-03-24,,,,,Seattle,WA,West,Houston,TX,South,RT-0150,1812,WH-007,Philadelphia,PA,UPS,Ground,Pharmaceuticals,300.02,11550.63,40.89,B2B,CUST-01178,Clear,
SHP-2022-0399773,2022-01-07,2022-01-09,,,,,San Francisco,CA,West,Detroit,MI,Central,RT-0116,1650,WH-006,Seattle,WA,USPS,Express,Pharmaceuticals,251.67,7725.68,170.62,Government,CUST-04853,Snow,High
SHP-2023-0121513,2023-01-20,2023-01-28,,,,,Columbus,OH,Central,Los Angeles,CA,West,RT-0062,287,WH-001,Chicago,IL,UPS,Standard,Food & Beverage,355.56,5319.56,55.8,B2C,CUST-05947,Clear,High
SHP-2024-0301608,2024-10-20,2024-10-27,,,,,Charlotte,NC,South,Seattle,WA,West,RT-0012,671,WH-001,Chicago,IL,UPS,Standard,Apparel,293.58,13486.11,32.1,Government,CUST-02362,Rain,High
SHP-2024-0343502,2024-03-13,2024-03-20,,,,,Baltimore,MD,East,Seattle,WA,West,RT-0048,375,WH-007,Philadelphia,PA,OnTrac,Standard,Industrial,14.89,11381.63,16.99,B2C,CUST-04869,Snow,Medium
SHP-2023-0434130,2023-02-28,2023-03-02,,,,,Columbus,OH,Central,Columbus,OH,Central,RT-0181,267,WH-006,Seattle,WA,FedEx,Air,Electronics,410.74,2230.56,530.63,B2B,CUST-07074,Clear,Severe
SHP-2023-0284243,2023-05-21,2023-05-24,,,,,Kansas City,MO,Central,Los Angeles,CA,West,RT-0192,1450,WH-008,Houston,TX,FedEx,Express,Food & Beverage,19.69,7717.65,56.42,B2B,CUST-04799,Fog,Medium
SHP-2024-0206256,2024-05-15,2024-05-21,,,,,Nashville,TN,South,Baltimore,MD,East,RT-0047,2258,WH-006,Seattle,WA,FedEx,Ground,Apparel,221.79,2720.92,115.13,B2C,CUST-00962,,Severe
SHP-2024-0298402,2024-04-16,2024-04-22,,,,,Detroit,MI,Central,Nashville,TN,South,RT-0120,2455,WH-008,Houston,TX,UPS,Ground,Electronics,420.88,4263.67,133.55,B2B,CUST-06336,Clear,Medium
SHP-2021-0416369,2021-01-17,2021-01-23,,,,,New York,NY,East,Atlanta,GA,South,RT-0195,1247,WH-003,Los Angeles,CA,OnTrac,Ground,Pharmaceuticals,18.43,14000.68,56.56,B2B,CUST-00388,Clear,Medium
SHP-2024-0370409,2024-12-03,2024-12-10,,,,,Columbus,OH,Central,Detroit,MI,Central,RT-0117,2236,WH-001,Chicago,IL,DHL,Ground,Electronics,290.97,684.25,62.0,B2C,CUST-00854,Rain,Low
SHP-2024-0308210,2024-10-20,2024-10-27,,,,,Phoenix,AZ,West,Minneapolis,MN,Central,RT-0185,1565,WH-010,Phoenix,AZ,FedEx,Ground,Electronics,118.47,5442.66,38.61,B2B,CUST-02677,Fog,Low
SHP-2024-0288017,2024-08-02,2024-08-04,,,,,Los Angeles,CA,West,Newark,NJ,East,RT-0056,1670,WH-010,Phoenix,AZ,DHL,Air,Food & Beverage,447.48,3718.33,492.9,B2C,CUST-05738,Clear,High
SHP-2023-0072186,2023-04-27,2023-05-05,,,,,New York,NY,East,Las Vegas,NV,West,RT-0193,1262,WH-004,New York,NY,FedEx,Standard,Medical Supplies,350.96,10288.28,61.54,B2B,CUST-00506,Clear,Low
SHP-2023-0270172,2023-01-12,2023-01-17,,,,,Atlanta,GA,South,Philadelphia,PA,East,RT-0025,1233,WH-007,Philadelphia,PA,USPS,Ground,Electronics,155.21,2080.09,41.19,B2C,CUST-03944,Storm,Medium
SHP-2022-0063078,2022-08-24,2022-08-29,,,,,Hartford,CT,East,Indianapolis,IN,Central,RT-0005,440,WH-002,Dallas,TX,USPS,Ground,Electronics,149.06,9349.3,29.13,B2B,CUST-07568,Clear,Low
SHP-2021-0135174,2021-01-31,2021-02-07,,,,,Portland,OR,West,Boston,MA,East,RT-0117,2952,WH-006,Seattle,WA,DHL,Ground,Industrial,119.97,1843.67,78.99,B2C,CUST-06478,Fog,Medium
SHP-2024-0139320,2024-09-01,2024-09-05,,,,,Las Vegas,NV,West,Las Vegas,NV,West,RT-0123,1778,WH-004,New York,NY,DHL,Ground,Furniture,293.1,4628.22,63.6,B2B,CUST-00819,Rain,Severe
SHP-2021-0088758,2021-10-08,2021-10-10,,,,,Minneapolis,MN,Central,Dallas,TX,South,RT-0112,191,WH-003,Los Angeles,CA,UPS,Air,Electronics,487.03,11138.9,491.78,B2B,CUST-01568,Snow,High
SHP-2021-0416042,2021-04-07,2021-04-13,,,,,Minneapolis,MN,Central,Boston,MA,East,RT-0002,1479,WH-005,Atlanta,GA,FedEx,Standard,Medical Supplies,121.96,12442.98,35.58,B2C,CUST-05124,Clear,Medium
SHP-2023-0355897,2023-07-01,2023-07-08,,,,,Kansas City,MO,Central,Los Angeles,CA,West,RT-0175,1726,WH-002,Dallas,TX,DHL,Standard,Furniture,102.56,6676.09,56.58,B2C,CUST-06577,Clear,Medium
SHP-2021-0435713,2021-11-19,2021-11-21,,,,,New York,NY,East,Dallas,TX,South,RT-0187,2581,WH-004,New York,NY,DHL,Express,Furniture,44.12,5079.29,107.86,B2B,CUST-06919,Clear,Medium
SHP-2024-0261946,2024-01-24,2024-01-28,,,,,Los Angeles,CA,West,Miami,FL,South,RT-0100,806,WH-008,Houston,TX,USPS,Ground,Industrial,412.25,7248.73,55.06,B2B,CUST-07048,Fog,High
SHP-2022-0441251,2022-05-19,2022-05-28,,,,,Hartford,CT,East,Portland,OR,West,RT-0088,389,WH-007,Philadelphia,PA,FedEx,Standard,Industrial,43.15,10505.24,20.33,B2B,CUST-02970,Clear,High
SHP-2021-0134532,2021-06-07,2021-06-14,,,,,Las Vegas,NV,West,Portland,OR,West,RT-0007,1381,WH-004,New York,NY,OnTrac,Ground,Electronics,36.21,11501.68,54.2,B2C,CUST-00835,Rain,Medium
SHP-2024-0033274,2024-04-29,2024-05-02,,,,,Charlotte,NC,South,Portland,OR,West,RT-0145,344,WH-005,Atlanta,GA,DHL,Express,Industrial,75.06,5684.42,86.61,B2B,CUST-01585,Clear,Medium
SHP-2024-0137143,2024-04-09,2024-04-18,,,,,Los Angeles,CA,West,Columbus,OH,Central,RT-0170,793,WH-004,New York,NY,OnTrac,Standard,Electronics,165.36,12478.88,55.07,B2C,CUST-05843,Clear,Low
SHP-2023-0314068,2023-11-15,2023-11-22,,,,,Charlotte,NC,South,Philadelphia,PA,East,RT-0168,1538,WH-009,Minneapolis,MN,DHL,Ground,Electronics,355.19,9136.55,95.68,B2C,CUST-00684,Fog,Medium
SHP-2023-0190517,2023-07-09,2023-07-14,,,,,Philadelphia,PA,East,Los Angeles,CA,West,RT-0074,476,WH-006,Seattle,WA,DHL,Ground,Electronics,296.61,6780.2,109.29,B2B,CUST-05488,Fog,Low
SHP-2021-0046754,2021-08-02,2021-08-06,,,,,San Francisco,CA,West,Las Vegas,NV,West,RT-0019,853,WH-003,Los Angeles,CA,OnTrac,Ground,Medical Supplies,349.55,4218.25,96.5,B2B,CUST-05727,Rain,Severe
SHP-2024-0312252,2024-11-21,2024-11-27,,,,,Boston,MA,East,San Francisco,CA,West,RT-0171,546,WH-002,Dallas,TX,DHL,Ground,Food & Beverage,285.05,14122.91,66.43,B2B,CUST-03610,Clear,Medium
SHP-2023-0275720,2023-10-12,2023-10-14,,,,,Las Vegas,NV,West,Charlotte,NC,South,RT-0030,1651,WH-010,Phoenix,AZ,DHL,Air,Electronics,245.38,912.32,429.9,B2C,CUST-01257,Fog,Low
SHP-2021-0243506,2021-05-07,2021-05-12,,,,,Miami,FL,South,Baltimore,MD,East,RT-0128,242,WH-003,Los Angeles,CA,FedEx,Ground,Industrial,487.71,159.44,70.51,B2B,CUST-03990,,Low
SHP-2022-0165702,2022-12-13,2022-12-16,,,,,Columbus,OH,Central,Phoenix,AZ,West,RT-0182,228,WH-010,Phoenix,AZ,USPS,Express,Food & Beverage,123.18,482.32,88.02,B2C,CUST-04181,Clear,Medium
SHP-2024-0305704,2024-07-20,2024-07-27,,,,,Charlotte,NC,South,Los Angeles,CA,West,RT-0102,2587,WH-002,Dallas,TX,UPS,Ground,Medical Supplies,459.08,4711.12,75.1,Government,CUST-00406,Storm,Low
SHP-2021-0209434,2021-02-06,2021-02-12,,,,,Indianapolis,IN,Central,Baltimore,MD,East,RT-0123,1090,WH-009,Minneapolis,MN,OnTrac,Ground,Medical Supplies,253.86,14540.36,122.29,B2C,CUST-02841,Clear,Medium
SHP-2022-0116945,2022-11-21,2022-11-23,,,,,Chicago,IL,Central,Columbus,OH,Central,RT-0052,1924,WH-006,Seattle,WA,FedEx,Air,Pharmaceuticals,215.78,4769.1,287.8,B2B,CUST-01131,Clear,High
SHP-2021-0194658,2021-06-25,2021-07-02,,,,,Miami,FL,South,Minneapolis,MN,Central,RT-0128,2534,WH-010,Phoenix,AZ,FedEx,Ground,Apparel,402.27,14296.81,152.7,B2C,CUST-01787,Clear,Medium
SHP-2024-0056111,2024-10-05,2024-10-08,,,,,Atlanta,GA,South,Charlotte,NC,South,RT-0181,2316,WH-010,Phoenix,AZ,UPS,Express,Electronics,441.17,7326.69,179.37,B2C,CUST-07465,,Medium
SHP-2023-0333255,2023-09-16,2023-09-23,,,,,Phoenix,AZ,West,Dallas,TX,South,RT-0185,2795,WH-009,Minneapolis,MN,DHL,Standard,Furniture,281.3,4238.62,73.68,B2B,CUST-00705,Clear,High
SHP-2023-0311499,2023-12-22,2023-12-28,,,,,Miami,FL,South,Chicago,IL,Central,RT-0006,648,WH-008,Houston,TX,USPS,Ground,Electronics,300.12,10309.08,136.02,B2B,CUST-05532,Rain,Low
SHP-2021-0349719,2021-01-05,2021-01-10,,,,,San Francisco,CA,West,Newark,NJ,East,RT-0063,2421,WH-005,Atlanta,GA,USPS,Ground,Medical Supplies,54.5,8933.71,68.14,B2C,CUST-05364,Clear,Low
SHP-2023-0326027,2023-01-29,2023-02-01,,,,,Los Angeles,CA,West,Indianapolis,IN,Central,RT-0020,1577,WH-002,Dallas,TX,UPS,Express,Furniture,464.41,1387.2,233.84,B2C,CUST-01656,Clear,Low
SHP-2024-0032295,2024-01-18,2024-01-23,,,,,Hartford,CT,East,Chicago,IL,Central,RT-0083,260,WH-005,Atlanta,GA,UPS,Ground,Electronics,203.26,1745.9,94.95,B2C,CUST-04272,,Medium
SHP-2021-0426834,2021-07-30,2021-08-01,,,,,Boston,MA,East,Newark,NJ,East,RT-0057,990,WH-008,Houston,TX,FedEx,Express,Apparel,368.15,135.73,260.66,B2C,CUST-00599,Clear,Medium
SHP-2023-0310446,2023-09-27,2023-10-02,,,,,Nashville,TN,South,Dallas,TX,South,RT-0073,1948,WH-007,Philadelphia,PA,UPS,Ground,Automotive,189.31,4660.35,60.89,B2C,CUST-01888,,High
SHP-2022-0001547,2022-04-24,2022-04-30,,,,,Boston,MA,East,Houston,TX,South,RT-0087,367,WH-008,Houston,TX,DHL,Standard,Furniture,428.64,4258.04,94.96,B2B,CUST-01617,Clear,High
SHP-2024-0086709,2024-07-10,2024-07-15,,,,,Dallas,TX,South,Boston,MA,East,RT-0124,2057,WH-002,Dallas,TX,DHL,Standard,Electronics,288.57,492.88,52.69,B2C,CUST-05323,Clear,Low
SHP-2021-0058677,2021-02-26,2021-03-03,,,,,San Francisco,CA,West,Newark,NJ,East,RT-0038,1536,WH-005,Atlanta,GA,UPS,Ground,Electronics,497.08,14253.56,125.7,B2C,CUST-06476,Clear,Low
SHP-2023-0271736,2023-10-26,2023-10-28,,,,,Nashville,TN,South,Kansas City,MO,Central,RT-0020,2352,WH-009,Minneapolis,MN,USPS,Express,Automotive,440.76,10866.8,178.86,B2C,CUST-04358,Clear,Medium
SHP-2023-0006431,2023-02-09,2023-02-14,,,,,Minneapolis,MN,Central,Baltimore,MD,East,RT-0190,97,WH-008,Houston,TX,DHL,Standard,Electronics,106.37,13163.4,23.77,Government,CUST-06907,Rain,Low
SHP-2022-0094826,2022-05-06,2022-05-14,,,,,Miami,FL,South,Minneapolis,MN,Central,RT-0118,2665,WH-005,Atlanta,GA,FedEx,Standard,Automotive,207.07,3422.03,57.72,Government,CUST-04268,Rain,High
SHP-2022-0088620,2022-05-26,2022-05-31,,,,,Boston,MA,East,Hartford,CT,East,RT-0084,1166,WH-002,Dallas,TX,FedEx,Ground,Pharmaceuticals,357.78,12577.97,66.5,B2C,CUST-03197,Snow,Medium
SHP-2021-0346506,2021-03-20,2021-03-21,,,,,Seattle,WA,West,Phoenix,AZ,West,RT-0023,1162,WH-004,New York,NY,FedEx,Air,Electronics,321.6,2601.66,582.41,B2C,CUST-03084,Rain,Severe
SHP-2021-0369095,2021-11-13,2021-11-15,,,,,Baltimore,MD,East,Detroit,MI,Central,RT-0009,2308,WH-006,Seattle,WA,USPS,Air,Furniture,103.22,6734.92,334.83,B2C,CUST-01643,Storm,Low
SHP-2024-0134317,2024-09-03,2024-09-10,,,,,Minneapolis,MN,Central,Hartford,CT,East,RT-0049,532,WH-007,Philadelphia,PA,DHL,Standard,Apparel,326.23,3534.16,93.38,B2B,CUST-05590,Clear,Medium
SHP-2024-0064271,2024-04-24,2024-05-01,,,,,Columbus,OH,Central,Charlotte,NC,South,RT-0107,1560,WH-005,Atlanta,GA,UPS,Ground,Food & Beverage,479.41,9122.31,148.94,B2B,CUST-00899,Storm,Low
SHP-2021-0201846,2021-01-03,2021-01-06,,,,,Boston,MA,East,Baltimore,MD,East,RT-0198,400,WH-009,Minneapolis,MN,DHL,Express,Electronics,499.34,13459.83,285.5,B2C,CUST-00110,Clear,Severe
SHP-2024-0059268,2024-05-15,2024-05-22,,,,,Charlotte,NC,South,San Francisco,CA,West,RT-0180,2136,WH-009,Minneapolis,MN,DHL,Standard,Medical Supplies,441.56,14431.12,51.29,B2B,CUST-07994,Clear,
SHP-2021-0001725,2021-08-21,2021-08-23,,,,,Philadelphia,PA,East,Boston,MA,East,RT-0094,1867,WH-009,Minneapolis,MN,UPS,Air,Automotive,483.09,6605.21,316.41,B2C,CUST-01671,Rain,High
SHP-2023-0043609,2023-09-25,2023-10-02,,,,,Las Vegas,NV,West,Hartford,CT,East,RT-0157,1376,WH-005,Atlanta,GA,DHL,Standard,Pharmaceuticals,443.04,5729.65,124.17,Government,CUST-05309,Clear,High
SHP-2024-0013884,2024-09-14,2024-09-16,,,,,Atlanta,GA,South,Charlotte,NC,South,RT-0148,2808,WH-001,Chicago,IL,UPS,Express,Pharmaceuticals,69.61,6244.81,113.32,B2B,CUST-05091,Fog,High
SHP-2023-0206857,2023-12-01,2023-12-03,,,,,Dallas,TX,South,Portland,OR,West,RT-0153,2919,WH-009,Minneapolis,MN,USPS,Express,Pharmaceuticals,4.52,1840.51,74.35,B2B,CUST-02256,Rain,Low
SHP-2021-0236196,2021-12-22,2021-12-29,,,,,Nashville,TN,South,Newark,NJ,East,RT-0062,1153,WH-008,Houston,TX,UPS,Standard,Electronics,299.3,13714.95,85.0,B2C,CUST-01494,Snow,Medium
SHP-2024-0303165,2024-08-16,2024-08-20,,,,,Minneapolis,MN,Central,New York,NY,East,RT-0063,2308,WH-006,Seattle,WA,UPS,Ground,Furniture,499.05,6027.74,146.33,B2C,CUST-02340,,
SHP-2023-0374085,2023-05-01,2023-05-08,,,,,Hartford,CT,East,Hartford,CT,East,RT-0181,2454,WH-004,New York,NY,FedEx,Standard,Furniture,63.0,5767.91,41.14,B2C,CUST-06292,Clear,Medium
SHP-2022-0367470,2022-03-06,2022-03-09,,,,,Las Vegas,NV,West,San Francisco,CA,West,RT-0145,2135,WH-003,Los Angeles,CA,USPS,Express,Pharmaceuticals,10.21,4977.86,101.03,B2C,CUST-05430,Storm,High
SHP-2022-0441046,2022-08-15,2022-08-17,,,,,Miami,FL,South,San Francisco,CA,West,RT-0160,2512,WH-007,Philadelphia,PA,DHL,Air,Automotive,25.99,1885.27,182.04,B2C,CUST-04177,Clear,Medium
SHP-2021-0170317,2021-10-09,2021-10-12,,,,,Atlanta,GA,South,Las Vegas,NV,West,RT-0031,2000,WH-005,Atlanta,GA,FedEx,Express,Industrial,411.56,6096.76,257.38,B2C,CUST-07848,Clear,Medium
SHP-2021-0278988,2021-02-12,2021-02-20,,,,,Nashville,TN,South,Los Angeles,CA,West,RT-0109,2525,WH-005,Atlanta,GA,FedEx,Standard,Furniture,373.08,6155.69,110.67,B2B,CUST-06411,Rain,Medium
SHP-2024-0168866,2024-11-24,2024-11-28,,,,,Miami,FL,South,Nashville,TN,South,RT-0122,1294,WH-001,Chicago,IL,FedEx,Ground,Industrial,71.78,2267.3,63.0,B2B,CUST-00643,Rain,High
SHP-2022-0414221,2022-08-20,2022-08-29,,,,,Philadelphia,PA,East,Phoenix,AZ,West,RT-0188,659,WH-006,Seattle,WA,DHL,Standard,Pharmaceuticals,237.61,11783.66,57.09,B2C,CUST-07991,Clear,Medium
SHP-2024-0098504,2024-06-15,2024-06-16,,,,,Kansas City,MO,Central,Atlanta,GA,South,RT-0170,56,WH-002,Dallas,TX,FedEx,Air,Furniture,367.45,3366.31,435.61,B2C,CUST-03180,Clear,Low
SHP-2023-0085511,2023-05-25,2023-05-30,,,,,Baltimore,MD,East,Phoenix,AZ,West,RT-0042,913,WH-007,Philadelphia,PA,UPS,Ground,Electronics,41.8,7995.87,35.97,B2C,CUST-06003,Fog,Severe
SHP-2021-0271336,2021-12-14,2021-12-19,,,,,New York,NY,East,Kansas City,MO,Central,RT-0069,2287,WH-006,Seattle,WA,USPS,Ground,Electronics,73.94,2521.33,42.18,B2C,CUST-04881,Fog,High
SHP-2022-0342244,2022-04-01,2022-04-06,,,,,Chicago,IL,Central,Miami,FL,South,RT-0024,667,WH-006,Seattle,WA,UPS,Ground,Apparel,278.89,9236.55,92.06,B2C,CUST-07261,Clear,Medium
SHP-2021-0369136,2021-10-20,2021-10-23,,,,,Boston,MA,East,Philadelphia,PA,East,RT-0199,2522,WH-007,Philadelphia,PA,OnTrac,Express,Medical Supplies,498.47,12088.4,352.34,B2B,CUST-05990,Rain,Low
SHP-2023-0270293,2023-10-25,2023-10-26,,,,,Seattle,WA,West,Philadelphia,PA,East,RT-0100,1676,WH-002,Dallas,TX,FedEx,Air,Pharmaceuticals,401.81,8222.66,701.74,B2C,CUST-05180,Clear,Medium
SHP-2022-0131366,2022-04-18,2022-04-25,,,,,Kansas City,MO,Central,Nashville,TN,South,RT-0153,2779,WH-009,Minneapolis,MN,DHL,Ground,Apparel,327.11,10645.79,127.31,B2C,CUST-06742,Clear,High
SHP-2023-0246807,2023-04-24,2023-05-01,,,,,Phoenix,AZ,West,Indianapolis,IN,Central,RT-0021,449,WH-001,Chicago,IL,OnTrac,Ground,Furniture,65.31,9351.67,43.28,B2B,CUST-04152,Storm,Medium
SHP-2022-0131219,2022-09-23,2022-09-27,,,,,Boston,MA,East,Newark,NJ,East,RT-0196,800,WH-007,Philadelphia,PA,USPS,Ground,Food & Beverage,197.49,8399.56,100.68,B2C,CUST-05861,Rain,
SHP-2022-0305278,2022-07-05,2022-07-12,,,,,Phoenix,AZ,West,Los Angeles,CA,West,RT-0171,2281,WH-004,New York,NY,USPS,Standard,Industrial,5.73,13195.51,17.35,B2C,CUST-07543,Clear,Severe
SHP-2023-0248336,2023-05-05,2023-05-10,,,,,Boston,MA,East,Nashville,TN,South,RT-0037,919,WH-010,Phoenix,AZ,FedEx,Standard,Automotive,233.35,13454.53,40.25,B2B,CUST-06001,Fog,Medium
SHP-2021-0013153,2021-04-16,2021-04-22,,,,,Kansas City,MO,Central,Minneapolis,MN,Central,RT-0189,2076,WH-009,Minneapolis,MN,DHL,Ground,Medical Supplies,450.26,11467.24,144.0,B2B,CUST-02948,Clear,Medium
SHP-2024-0016502,2024-02-18,2024-02-23,,,,,Boston,MA,East,Philadelphia,PA,East,RT-0159,2937,WH-009,Minneapolis,MN,DHL,Ground,Pharmaceuticals,100.42,9752.39,80.25,B2B,CUST-07079,Fog,High
SHP-2022-0385814,2022-01-19,2022-01-21,,,,,Minneapolis,MN,Central,Dallas,TX,South,RT-0064,2294,WH-008,Houston,TX,UPS,Express,Medical Supplies,487.44,10285.05,160.76,B2B,CUST-00943,Rain,Medium
SHP-2024-0017805,2024-02-21,2024-02-22,,,,,Dallas,TX,South,Charlotte,NC,South,RT-0086,1124,WH-009,Minneapolis,MN,FedEx,Air,Food & Beverage,146.26,10627.05,275.82,Government,CUST-06702,Clear,High
SHP-2022-0422634,2022-05-11,2022-05-14,,,,,Los Angeles,CA,West,Kansas City,MO,Central,RT-0117,1745,WH-005,Atlanta,GA,UPS,Express,Pharmaceuticals,305.97,4821.22,234.92,B2C,CUST-02715,Clear,High
SHP-2021-0285202,2021-02-24,2021-02-27,,,,,Atlanta,GA,South,Newark,NJ,East,RT-0174,2601,WH-001,Chicago,IL,UPS,Express,Automotive,256.71,3033.13,223.87,B2B,CUST-04212,Clear,Medium
SHP-2022-0393003,2022-08-13,2022-08-22,,,,,Phoenix,AZ,West,Detroit,MI,Central,RT-0058,2041,WH-003,Los Angeles,CA,UPS,Standard,Medical Supplies,403.39,1774.62,93.71,Government,CUST-06262,Rain,High
SHP-2022-0202213,2022-01-21,2022-01-28,,,,,San Francisco,CA,West,Philadelphia,PA,East,RT-0112,2912,WH-010,Phoenix,AZ,UPS,Standard,Electronics,144.44,14721.67,24.31,B2C,CUST-05597,Clear,Medium
SHP-2023-0272394,2023-08-15,2023-08-18,,,,,Hartford,CT,East,Portland,OR,West,RT-0140,1202,WH-008,Houston,TX,UPS,Express,Pharmaceuticals,257.33,14369.1,270.37,B2B,CUST-02995,Rain,High
SHP-2023-0403460,2023-02-17,2023-02-19,,,,,Phoenix,AZ,West,Hartford,CT,East,RT-0122,2126,WH-006,Seattle,WA,FedEx,Express,Electronics,131.1,2288.96,96.93,B2B,CUST-05777,Clear,Medium
SHP-2024-0030669,2024-03-14,2024-03-20,,,,,Seattle,WA,West,Las Vegas,NV,West,RT-0192,2158,WH-009,Minneapolis,MN,UPS,Ground,Furniture,359.04,12867.06,105.0,B2B,CUST-00994,Snow,Medium
